hip,dist,x0,y0,z0,mag,absmag,vx,vy,vz,spect
8003.0,450.2549,298.172,143.424,305.372,9.17,0.903,5.442762346397035e-06,1.0067371765864789e-05,-5.33128901010292e-06,A
8004.0,458.3176,392.659,188.902,142.091,9.57,1.264,-1.2972837347622396e-05,1.4041549608423768e-05,1.718018877435622e-05,K
8005.0,466.0031,382.556,184.066,192.171,9.33,0.988,2.8324454330291672e-05,1.266398461770659e-05,-1.4645960083192771e-05,K
8006.0,406.097,126.603,60.925,381.018,9.8,1.757,1.289204474608813e-05,9.95896650304666e-06,-2.3531100869644752e-05,B
8007.0,103.5149,91.179,43.889,-21.805,9.31,4.235,-3.487376851036056e-07,-5.9817205870116985e-06,-4.601087522818538e-06,G
8009.0,148.043,77.087,37.109,-120.819,7.98,2.128,-5.704571283014405e-06,3.062039598148696e-05,-2.106027903031833e-05,A
8010.0,252.8187,223.543,107.624,48.612,8.39,1.376,-8.579356130012162e-06,2.8297864360166477e-05,-2.811684802508337e-05,F
8011.0,200.0032,127.675,61.482,-141.14,9.09,2.585,-1.9472039660916864e-05,3.7844686326272506e-05,-3.011109578447349e-05,F
8012.0,189.5098,87.615,42.198,-162.656,9.69,3.302,4.976415178047345e-06,5.849793427544351e-07,2.8318318183339704e-06,F
8013.0,1563.4101,1390.82,670.16,-246.491,9.56,-1.41,-9.636511980720658e-05,-9.214447339541015e-06,-0.0001448345445808,G
8015.0,493.0723,188.36,90.777,-446.543,8.96,0.495,1.8361397062610367e-05,1.707791965849006e-05,-1.3069993007695246e-05,G
8017.0,739.9343,571.188,275.29,381.396,7.57,-1.776,-2.674950994595281e-05,-2.453947435208509e-05,-5.154158901422732e-05,K
8014.0,26.2509,17.517,8.443,-17.634,11.19,9.094,-2.5621481597949065e-05,7.932197164811102e-05,-3.4073001333128524e-05,M
8016.0,89.9554,26.886,12.958,84.86,5.18,0.41,-8.910708065418519e-06,3.264123371100229e-05,-1.050303819945463e-06,B
8018.0,67.2495,6.997,3.373,-66.799,7.22,3.082,-8.504699675429867e-06,-7.012593274942591e-06,-1.2446151400911672e-06,K
8019.0,107.0664,50.941,24.561,90.912,7.01,1.862,8.090509756171917e-06,9.950784973777368e-06,-7.221222271309557e-06,F
8020.0,413.7054,178.262,85.957,363.299,6.33,-1.753,1.2001280746893876e-05,1.140914256602881e-05,-9.439439394446569e-06,B
8021.0,580.3298,425.424,205.16,-337.204,8.79,-0.028,-6.825440792907518e-06,4.0587544013802914e-05,-1.9978271784454355e-05,K
8022.0,350.853,305.949,147.596,-87.796,7.69,-0.036,6.909301467917769e-06,-2.2722152163143427e-05,1.467561812679396e-05,K
8023.0,151.1154,110.368,53.245,-88.429,9.27,3.373,-1.096222652969369e-05,-6.365229771509798e-06,-5.2382241146647146e-05,F
8024.0,141.0437,73.124,35.278,-115.333,8.75,3.003,-5.8886556915734925e-06,-1.2088209495380113e-05,-7.4308739588351856e-06,F
8026.0,377.5166,331.85,160.145,82.145,8.77,0.885,-8.818665861138975e-06,5.357776711112256e-05,9.30648954382056e-06,K
8025.0,1874.2857,931.358,449.461,1563.171,8.87,-2.494,1.433813004443563e-06,-1.769971588295631e-05,-3.837034958182457e-05,M
8028.0,752.4375,505.328,243.994,501.271,9.13,-0.252,-3.776798448937289e-06,2.993212483170771e-05,-1.683145108925261e-05,K
8029.0,402.8816,126.626,61.141,-377.546,8.92,0.894,-1.6136021101362725e-05,3.560703807112092e-05,-2.8499334518422805e-05,K
8027.0,298.9493,106.591,51.467,-274.518,9.4,2.022,4.748355049665809e-06,9.842379710959238e-05,-1.0854843958034222e-05,G
8030.0,326.2135,140.781,68.004,-286.307,8.26,0.692,-2.19878599112244e-07,2.5762612977844364e-05,-1.5177759485696803e-05,K
8032.0,425.7884,176.165,85.141,378.17,8.27,0.124,6.8090777343689325e-06,1.6774180384367564e-05,-6.94816373194691e-06,B
8035.0,38.3436,18.289,8.84,-32.521,9.13,6.212,-1.4531418673422673e-05,-3.798479501500915e-05,-1.849741498671236e-05,K
8034.0,1982.6233,1182.418,571.508,1485.281,6.82,-4.666,-1.5495816436040563e-05,-2.2465456682319364e-05,-8.286559651287345e-05,M
8036.0,642.1614,270.592,130.795,567.489,9.43,0.392,1.1589136209953253e-05,-1.070041759307632e-05,-5.17788533630368e-06,B
8040.0,322.7529,186.537,90.212,247.457,9.63,2.086,2.014701582563352e-06,-1.6750658487718346e-05,-1.355781669037683e-05,A
8041.0,169.8187,148.987,72.054,38.07,8.6,2.45,-6.030809762627455e-06,-3.5374887178104742e-06,-3.580441746474261e-05,F
8039.0,30.688,25.683,12.421,-11.307,8.23,5.795,4.537680670981519e-06,1.0568490433608973e-05,-5.074593529278859e-06,K
8042.0,610.8761,214.75,103.864,562.374,8.96,0.03,7.0760001267796095e-06,-1.5006970062200316e-05,6.95429987889888e-08,A
8043.0,22.0149,17.523,8.477,10.282,10.4,8.686,-2.417335091728424e-05,5.361969744862768e-05,-3.009780079941089e-06,K
8044.0,55.2673,34.98,16.924,39.299,6.33,2.618,-1.1344713023033129e-05,3.600588762299895e-05,7.619049132028919e-06,K
8045.0,491.7555,411.837,199.325,180.231,8.92,0.461,-3.68168817118176e-07,8.163632174016221e-05,2.211876437953308e-05,K
8046.0,279.913,123.866,59.965,243.747,5.78,-1.455,-1.0088848280196683e-05,1.4883224432002266e-05,-3.729141040943658e-05,B
8047.0,161.2905,144.593,70.003,-14.39,9.77,3.732,-1.4859702535353047e-06,1.5156282971364912e-05,-6.835360897146536e-05,G
8051.0,11.3243,10.164,4.921,0.853,10.93,10.66,-1.1253693509912245e-05,-3.121355685351069e-05,-4.391333566177044e-05,M
8049.0,455.2413,206.402,99.933,393.263,8.89,0.599,-5.263791393631256e-06,1.3402367634260269e-05,-6.960436025850849e-06,A
8050.0,148.5908,131.248,63.546,-28.548,8.8,2.94,1.546922646591536e-05,2.569000190557939e-06,-1.3912690522432404e-05,F
8052.0,137.0862,62.374,30.206,118.278,6.57,0.885,-7.00543443683196e-07,6.558313862265108e-05,-1.927772834077116e-05,K
8053.0,285.8892,257.282,124.62,-2.857,8.27,0.989,8.398339794929058e-06,-7.777566261621467e-06,-5.8963258752634544e-05,G
8054.0,169.5776,140.297,67.982,-66.721,9.52,3.373,2.269658488417689e-05,6.136146951969599e-07,-4.111422996051364e-05,G
8056.0,172.9136,86.475,41.93,-143.746,7.97,1.781,-2.361087078002036e-05,3.150502383372925e-05,-2.7277218583822195e-05,K
8057.0,795.0597,188.256,91.303,767.035,7.57,-1.932,-7.205881903929633e-06,-1.22988838740644e-05,-9.83726625516593e-06,K
8058.0,524.3992,252.207,122.353,-443.188,9.47,0.872,3.122071569162132e-05,3.374471747119816e-05,-2.261170151800797e-05,G
8059.0,348.9078,245.682,119.21,-217.178,8.53,0.816,-1.6510326065432866e-05,-1.1855035911205268e-05,6.191372274537326e-06,K
8060.0,66.6885,56.59,27.46,-22.155,8.43,4.31,3.347268162299417e-06,2.6656445050514603e-05,1.5964208986707574e-06,F
8061.0,303.3302,251.691,122.143,-117.226,8.87,1.46,-4.030016779821901e-05,6.27993732887742e-05,-9.593865759404467e-06,K
8062.0,535.9326,177.776,86.276,498.173,9.48,0.834,-9.433303247494596e-06,1.8300035593090667e-05,-2.2705789104604844e-05,B
8063.0,262.2825,146.823,71.296,205.31,6.66,-0.434,-2.2407163286275654e-06,-6.4030693443802775e-06,3.671461259595144e-06,K
8064.0,474.9038,425.02,206.474,47.543,7.57,-0.813,1.5032537341166856e-05,2.4730717598754807e-05,9.859765460656486e-06,K
8065.0,123.2989,23.663,11.496,120.46,9.29,3.835,-4.024187440217529e-05,-2.76126612838632e-06,-2.426539312156378e-05,G
8066.0,624.0157,338.682,164.54,497.611,6.76,-2.216,3.794184198634536e-07,1.318760249094133e-05,-1.1815150956017464e-05,A
8068.0,185.0201,105.429,51.228,143.153,4.01,-2.326,-4.049856988299936e-07,2.444845483896421e-05,-7.129180067030013e-06,B
8070.0,13.5177,5.363,2.607,12.131,8.42,7.765,2.137935867182075e-05,-1.840639547359148e-05,-6.383331405018108e-05,K
8071.0,232.2665,202.049,98.23,58.948,8.89,2.06,2.996485094878488e-07,1.17476533395458e-05,-1.7446088475608234e-05,A
8072.0,326.7974,234.466,114.001,197.044,9.25,1.679,-2.112061780867936e-05,4.6650057202348885e-05,-1.8582298352881271e-06,G
8074.0,3417.0463,1450.54,705.305,3012.421,9.55,-3.118,-2.170150638679915e-06,-1.81527680662434e-05,-2.9963828257626212e-05,B
8073.0,98.6858,85.71,41.676,25.609,9.83,4.859,-1.4210293649602933e-05,9.894843767398576e-05,-3.451071314903569e-05,G
8078.0,51.2558,45.452,22.107,8.52,8.51,4.961,6.808055043210271e-06,-9.63375071459227e-06,-1.1323236508701234e-05,K
8079.0,221.9985,126.597,61.595,-171.647,7.99,1.258,-3.089652259432559e-05,8.807416258393699e-05,-1.45600540258652e-05,K
8080.0,160.4079,144.223,70.172,2.526,7.92,1.894,8.57321998306019e-06,1.5051968473181427e-05,-1.926443335570856e-05,K
8081.0,183.7394,92.682,45.096,152.107,6.94,0.619,1.6655548209962816e-05,-1.446596643926833e-05,-1.931045445784833e-05,A
8082.0,136.1843,32.509,15.821,131.297,6.59,0.919,-3.17034259185096e-06,3.57808955680934e-05,3.7103235236242846e-06,G
8084.0,253.3099,197.619,96.197,-125.932,9.1,2.082,-3.564078687935676e-06,4.951052437312538e-05,-1.1752766795339108e-05,K
8085.0,448.4695,320.864,156.209,-271.606,8.84,0.581,-1.905478166818293e-05,-1.5554109832084275e-05,-5.629914828432107e-06,K
8086.0,129.288,98.373,47.893,68.879,6.32,0.762,-1.1648452297155623e-05,-1.1134038644348838e-05,-9.164335472766597e-06,G
8087.0,125.6101,50.914,24.791,-112.121,9.23,3.735,-4.899099726452529e-05,9.48034704079303e-06,-2.1899908471579504e-05,F
8088.0,193.3117,164.755,80.231,-61.548,9.91,3.479,-1.1154492467522073e-05,6.922289645632772e-05,-1.6067500793732398e-05,G
8089.0,358.8088,318.913,155.308,-54.012,8.08,0.306,-2.2344779125597296e-05,0.0001055386595004,-3.6111224812341095e-06,K
8090.0,454.2387,407.583,198.495,28.442,8.28,-0.006,2.015928811953746e-05,2.5923175489754234e-05,-4.155296446757947e-05,K
8091.0,259.1933,231.948,112.961,-24.922,8.65,1.582,6.190349583378664e-06,3.90166903940987e-05,-7.557687662509223e-07,K
8092.0,248.4173,221.435,107.853,-32.336,7.73,0.754,8.754236318143295e-07,-1.7596424075931488e-05,-5.269723002351492e-05,A
8093.0,603.7554,351.382,171.161,460.168,7.43,-1.474,8.917866903529152e-07,-1.6069546176049718e-05,-1.4294154324613183e-05,B
8094.0,271.318,243.061,118.435,-22.541,6.2,-0.967,2.7557435961295477e-05,-2.125152227698805e-05,-4.124820250229831e-05,K
8095.0,481.2886,421.307,205.306,-109.495,8.62,0.208,-2.665133159472129e-06,7.154849615112419e-05,6.184213436426695e-06,G
8096.0,97.6482,73.833,35.985,52.811,8.48,3.532,2.228137227376028e-05,-6.4040920355389385e-06,2.6862005973405586e-05,G
8097.0,292.3032,225.862,110.097,-149.353,8.62,1.291,-1.7821416130837038e-05,2.236625563992919e-05,-1.046315324426683e-05,A
8098.0,364.704,327.793,159.873,-1.075,8.8,0.99,1.681713341303135e-05,1.901591940415379e-05,1.7293707492967656e-06,G
8099.0,120.9709,106.461,51.929,24.567,8.74,3.327,-2.9113971904778422e-05,1.0756665606802708e-05,-2.6006013473605825e-05,F
8100.0,226.1308,200.44,97.81,37.31,8.37,1.598,9.7155660072852e-07,-2.377450136540621e-05,-2.815673298027117e-05,F
8101.0,256.6034,214.895,104.872,93.098,9.74,2.694,-6.884756880109891e-06,-2.3299972667787237e-05,-3.448412317891049e-05,G
8102.0,3.6502,3.154,1.54,-1.002,3.49,5.678,2.071972287448401e-06,-3.289486111835036e-05,1.9306363693213683e-05,G
8103.0,249.1834,163.123,79.643,170.705,7.89,0.907,2.4707195702105592e-05,-1.0774051356499955e-05,-1.5877280238221338e-05,K
8104.0,523.9882,431.475,210.673,-209.785,9.38,0.783,-1.4718571155457746e-05,6.0363322948842274e-05,-2.132924680504633e-05,G
8105.0,275.0872,193.374,94.478,171.328,7.84,0.643,2.1721960209972383e-06,-2.487184897865011e-06,1.6148293395266662e-06,G
8106.0,3062.9816,1298.282,634.573,2700.673,7.31,-5.121,-7.26110722649736e-08,-2.005292823903665e-05,-3.073084662662242e-05,F
8107.0,165.6001,135.596,66.282,-68.145,9.38,3.285,1.2216045890212813e-05,2.4867758214015466e-05,-4.027869128388711e-05,F
8108.0,265.9574,159.216,77.852,198.3,7.01,-0.114,-1.0707576431186951e-06,2.6875300958468185e-05,-9.692044110635984e-06,B
8109.0,44.1696,22.824,11.161,36.131,7.27,4.044,8.016875992748282e-06,-8.031193668969543e-06,-2.5833178667792014e-06,F
8110.0,71.8405,63.653,31.132,11.839,7.15,2.868,-1.4924132078348727e-05,4.6997772196293823e-05,-2.286532892535605e-05,F
8111.0,182.5418,105.186,51.445,-140.038,8.78,2.473,-4.8577830036426e-07,2.4162101314538963e-05,-1.1201536260820504e-05,A
8112.0,294.8334,86.656,42.386,278.605,8.81,1.462,1.0599171168368822e-05,1.0048963325008882e-05,-1.2206841669784856e-05,A
8113.0,408.1633,361.547,176.852,67.856,8.62,0.566,-3.01080277109975e-06,2.0775970888210404e-05,-3.810751795404854e-05,G
8114.0,739.4342,627.988,307.223,-240.849,9.03,-0.314,-1.1617771562395775e-06,7.755578401710242e-05,1.1130970570872854e-05,M
8115.0,84.9618,40.963,20.045,71.685,6.18,1.534,-2.485139515547688e-07,2.129345261449317e-05,2.485139515547688e-07,A
8116.0,107.1485,96.138,47.057,4.89,8.47,3.32,-6.862257674619336e-07,-4.615302929923934e-05,-1.569217313850359e-05,F
8117.0,419.1925,320.602,156.969,-219.767,8.8,0.688,2.1558329624586528e-06,3.570930718698709e-05,-1.008680289787936e-05,K
8118.0,553.16,297.67,145.756,442.87,8.27,-0.444,-1.3874850949561926e-05,-1.9519083454215293e-05,-3.091390834402284e-05,A
8119.0,73.2594,10.775,5.277,-72.27,9.71,5.386,-1.1509366299577646e-05,6.953993071551281e-05,-1.317942096167204e-05,K
8121.0,53.8562,45.276,22.174,-18.945,8.11,4.454,-1.6076705014160353e-05,-2.2258873068269725e-05,-7.641650606635341e-05,G
8120.0,209.6625,186.858,91.514,25.835,9.36,2.752,2.1704574460275133e-05,-1.298817771500232e-07,-1.914375579898649e-05,F
8122.0,67.768,51.32,25.136,36.428,6.73,2.575,1.2804093306443232e-06,2.3641551514780208e-05,-1.8877856097734477e-05,A
8123.0,326.5359,232.123,113.698,199.543,7.19,-0.38,1.3009654229334212e-05,2.222716964235121e-05,-1.2100481789284052e-05,A
8124.0,160.036,100.533,49.246,-114.365,8.81,2.789,1.9799300831688576e-06,7.342002097147492e-05,-6.528860356895654e-06,F
8126.0,302.8118,263.78,129.251,73.547,8.64,1.234,-4.853692239007954e-06,-3.449025932586246e-05,-6.805498315313617e-05,K
8127.0,183.672,114.279,56.011,132.433,6.32,0.0,7.840973113458487e-06,-3.648962054104589e-06,-3.39911860404356e-05,K
8128.0,51.1774,38.165,18.714,-28.501,8.74,5.195,-2.5810679462301458e-05,1.354554439647289e-05,-1.0813936311687755e-05,G
8131.0,141.6431,97.476,47.813,90.968,7.81,2.054,-1.031690840857822e-05,3.169831246271629e-05,-5.605370240624229e-06,F
8132.0,190.0251,82.657,40.56,-166.23,6.79,0.396,-1.5163441809475542e-05,2.003349710702208e-05,-2.6518381744095285e-06,A
8133.0,389.1051,245.875,120.717,-276.361,8.08,0.13,1.3815534862359554e-05,5.169192461455057e-05,3.487172312804324e-05,G
8134.0,389.3236,348.921,171.311,21.894,6.73,-1.222,-1.1891852792917084e-05,-4.759604652411086e-05,-2.365075573520816e-05,K
8135.0,214.5923,158.923,78.039,-121.256,6.82,0.162,-1.389735015505248e-05,5.2412921881407e-06,-1.484129409449714e-05,K
8136.0,566.5709,486.769,239.045,-164.062,8.79,0.024,9.036499077933897e-06,-8.186642725086109e-06,-1.020850314576009e-05,K
8138.0,144.7133,103.818,50.997,86.966,7.3,1.497,8.720487509907461e-06,9.863856225291132e-06,-1.9813618507909834e-05,A
8139.0,209.2931,118.165,58.049,-162.698,7.69,1.086,-2.195206572067124e-05,8.293513951166244e-05,-6.610675649588582e-06,K
8140.0,299.9805,263.824,129.629,-59.848,8.34,0.955,-3.3841873131271e-05,-8.576288056536176e-06,-3.927440856608142e-05,K
8141.0,449.7967,209.294,102.843,-384.625,8.67,0.405,4.24416830844564e-07,2.442697832463232e-05,1.421540710539624e-06,K
8142.0,299.5303,122.179,60.056,266.803,8.58,1.198,3.622372083979387e-06,-3.051096802751017e-05,-1.9484311954820803e-05,G
8143.0,146.3525,130.422,64.124,-17.243,6.45,0.623,6.977821775548097e-06,1.1656633826424917e-05,2.3450308268110487e-06,K
8144.0,162.0404,144.429,71.015,-18.819,8.07,2.022,2.4841168243890263e-06,-1.413359181270331e-06,1.3733719569666626e-05,F
8145.0,103.6206,22.696,11.161,100.486,7.26,2.183,1.483618063870383e-05,-7.133270831664659e-06,-2.558773278971323e-06,F
8146.0,149.1708,122.427,60.209,60.319,9.66,3.792,-2.324577003637817e-06,1.6452032669389157e-05,-2.017871925155203e-05,F
8147.0,118.8834,69.293,34.084,-90.388,8.5,3.124,-1.7684375515576386e-05,-8.932184579750413e-06,-2.3020777981472616e-05,F
8148.0,153.0665,74.626,36.708,128.502,6.25,0.326,-5.270950231741886e-06,1.2384789931391974e-05,5.614574461052184e-06,A
8149.0,152.4979,128.461,63.195,-52.535,8.83,2.914,-2.29573711296356e-05,2.2785559014980447e-05,-2.8727394646804342e-05,F
8151.0,102.6812,82.951,40.815,44.685,7.84,2.783,8.644808364166504e-06,-1.5076513060989307e-05,-2.6668717344418546e-05,A
8153.0,458.3319,361.509,177.987,218.403,7.5,-0.806,-2.0612340302824547e-05,2.3647687661732176e-05,-1.6308855907176534e-05,A
8155.0,168.216,53.859,26.523,-157.138,9.04,2.911,4.86494184175323e-06,2.046507277597728e-05,-1.887683340657581e-05,F
8156.0,184.7221,155.858,76.769,62.745,8.44,2.107,-7.789838555525407e-06,1.9075235491356165e-05,-3.988495518780239e-06,F
8157.0,362.0439,272.91,134.448,-196.264,8.46,0.666,1.808220237629575e-05,7.216006546400383e-05,2.769856734119077e-05,K
8158.0,337.3459,218.977,107.886,-232.835,8.49,0.85,-6.866348439253983e-06,4.6651079893507545e-05,4.125536134040894e-06,F
8159.0,33.1637,27.939,13.768,11.388,6.27,3.667,-3.143343545262294e-05,-2.326008771259943e-05,-3.2031709780439974e-05,G
8160.0,237.0842,186.48,91.921,-113.95,6.95,0.075,-6.074785482449904e-06,-3.3415410918109114e-05,-8.866425538248474e-05,M
8161.0,57.5866,51.641,25.462,-1.064,9.77,5.968,-2.2184216613687422e-05,5.284654293267952e-05,-1.5645129345205157e-05,K
8162.0,89.7266,64.735,31.92,-53.304,9.59,4.825,2.0788243182114343e-05,-1.4358583867608862e-06,-2.553046208482818e-05,G
8164.0,200.8032,63.062,31.102,188.09,7.02,0.506,-3.4188565434057284e-06,-1.59928443391501e-05,3.791116125158551e-06,G
8165.0,348.4201,161.915,79.856,297.999,8.76,1.049,-1.7634263648801966e-05,7.020570265980151e-05,5.901950676636093e-06,K
8166.0,101.7294,49.535,24.431,85.43,9.31,4.273,2.323554312479155e-06,3.059891946715507e-06,-2.222307887771657e-06,G
8167.0,267.8315,214.784,105.951,-119.901,9.9,2.761,2.393097311268144e-06,-2.5263539692417504e-05,-1.2632281191788082e-05,F
8168.0,109.7715,84.04,41.458,-57.169,7.66,2.458,-1.3227487446129132e-05,1.5037650796960166e-05,-3.009780079941089e-06,A
8170.0,434.3825,237.964,117.413,343.912,9.57,1.381,-6.004219792502254e-06,1.7766190808269313e-05,-1.1082904086415758e-05,A
8169.0,195.716,126.879,62.603,135.23,7.87,1.412,1.7164848406976292e-05,9.420008262431998e-06,-2.8318318183339704e-06,F
8172.0,176.2209,79.683,39.328,-152.177,9.1,2.87,2.5229790884181672e-06,-1.3069993007695246e-05,-2.639668149621456e-05,F
8173.0,138.8889,124.425,61.416,6.066,7.19,1.477,-1.066155532904718e-05,2.259533845946939e-05,-1.0076575986292744e-05,K
8174.0,306.5009,269.985,133.302,-57.286,9.68,2.248,-6.045127438848717e-06,3.07952761696181e-05,-1.6516462212384837e-05,G
8175.0,323.6965,254.503,125.66,155.618,7.89,0.339,-1.0996998029088183e-05,5.909825398557787e-05,-8.461848915881944e-05,M
8176.0,120.8293,63.667,31.442,-97.763,9.28,3.869,3.536875103115277e-05,-2.2322279920106745e-05,-4.377220428187514e-05,F
8178.0,191.4852,166.172,82.069,-48.146,7.2,0.789,9.065134430376424e-06,-1.76148325167874e-05,-1.7165871098134955e-05,K
8177.0,233.1659,196.386,96.992,-79.946,9.63,2.792,-1.8720361659300588e-05,2.1555261551110546e-05,-1.149300324103906e-05,F
8179.0,769.4507,620.863,306.636,-335.496,9.09,-0.341,-2.3654846499842804e-05,2.0592909170809976e-05,2.2502273564031185e-05,K
8180.0,872.0388,243.028,120.049,828.841,8.2,-1.503,1.2589328163124295e-06,-8.564015762632239e-06,-1.2186387846611625e-05,K
8184.0,492.3842,221.458,109.427,-425.94,9.65,1.188,2.465299307069653e-05,2.0821991990350173e-05,1.339725417846696e-05,F
8183.0,714.2857,207.944,102.752,675.578,8.64,-0.629,-1.0352702599131376e-05,5.784443462505875e-05,-5.611506387576199e-06,A
8185.0,292.3977,129.528,64.008,-254.208,8.7,1.37,-1.998031716677168e-05,4.2685083580217856e-05,5.67593593057188e-07,G
8186.0,279.4684,137.755,68.094,233.43,8.27,1.038,-6.795782749306331e-06,-9.44762092371586e-06,-6.341912413092313e-05,K
8187.0,93.1571,74.82,37.004,-41.363,9.15,4.304,-1.1893898175234407e-05,7.43926002633621e-05,-1.2773412571683385e-05,G
8188.0,66.7361,57.531,28.456,-18.278,8.51,4.388,-6.231359498840994e-05,6.886086378616151e-05,-5.1787034892306096e-05,G
8189.0,93.5244,71.174,35.209,-49.41,8.97,4.115,-8.492427381525926e-06,-2.3285654991565967e-05,-3.6170540899543465e-05,G
8190.0,25.365,15.639,7.738,18.41,11.42,9.399,-3.851557172635452e-05,3.41241358910616e-05,1.8375714738831623e-05,M
8192.0,112.163,70.98,35.131,-79.424,8.32,3.071,-2.1627872623375517e-05,6.7927146758303474e-06,-1.6324196274556458e-05,F
8193.0,77.7445,38.854,19.231,-64.535,9.56,5.107,-4.590860611231922e-06,-1.4969130489329838e-05,-3.646916671787265e-06,G
8194.0,105.8111,76.997,38.113,61.764,7.51,2.387,6.362161698033813e-06,-5.553212991532487e-06,2.45445878078784e-08,A
8196.0,534.5169,478.292,236.795,-29.549,7.38,-1.26,-3.003746202104985e-05,7.063114218180474e-05,2.120959193948292e-05,M
8197.0,108.8566,95.33,47.201,-23.109,9.65,4.466,-3.0588692555568454e-06,7.285754083421104e-05,-3.435015063712582e-05,G
8198.0,85.6898,75.809,37.547,13.638,4.26,-0.405,-2.7009273500252854e-06,3.149377423098397e-05,1.826935485833082e-05,G
8199.0,145.9854,28.633,14.182,-142.446,7.35,1.528,-3.3574950738860323e-06,1.181924172065211e-05,5.021413589028456e-07,F
8200.0,264.5503,219.814,108.896,-99.047,8.38,1.267,-1.029849996772231e-06,-1.0687122608013718e-06,-3.460786880910854e-06,K
8202.0,405.887,293.823,145.612,-239.184,8.61,0.568,1.7930844084813834e-05,4.2159420324665794e-05,1.1167787452584672e-05,G
8203.0,394.9841,290.377,143.936,225.779,8.75,0.767,1.358952011629534e-05,-9.572389245072576e-06,-6.22532562100489e-05,G
8204.0,109.0455,69.314,34.369,76.846,8.77,3.582,1.5708536197042175e-06,-1.2604668530504218e-05,3.7246411998455463e-06,F
8205.0,209.9431,180.554,89.545,58.805,9.72,3.109,-4.040652767871981e-06,1.977373355272204e-05,-8.051647492142776e-06,F
8206.0,705.093,565.768,280.705,-313.477,7.67,-1.571,-8.438224750116861e-06,1.878683658461359e-05,-2.1976610308479123e-05,M
8207.0,196.1326,156.379,77.59,89.405,8.4,1.937,2.7285400113091486e-06,-2.213410474691301e-05,-3.62840596181549e-05,K
8208.0,615.4135,532.043,264.002,-161.143,9.5,0.554,-1.2108663318553344e-05,-5.34356130400686e-06,-2.072176825680134e-05,K
8209.0,28.057,22.764,11.306,-11.881,5.29,3.05,-1.493129091645936e-07,2.511320409209425e-05,-1.2614895442090835e-05,F
8210.0,169.2753,149.898,74.499,25.194,6.55,0.407,1.7592333311296844e-05,1.440767304322462e-05,-1.672100044411716e-05,A
8211.0,128.393,114.735,57.037,8.212,6.99,1.447,-4.6890389624634354e-06,-1.43043812361998e-05,-6.36011631571649e-06,A
8213.0,358.4229,220.098,109.447,260.855,7.99,0.218,1.4710389626188451e-05,-1.321316976990787e-06,-1.185708129352259e-05,G
8214.0,218.3406,162.361,80.738,121.626,8.52,1.824,2.1640144917279457e-06,6.1361469519696e-06,-6.962481408168173e-06,A
8215.0,471.3791,382.368,190.284,199.462,8.91,0.543,3.924065975784559e-06,-2.271192525155681e-05,-2.4381979913651205e-05,A
8216.0,158.4024,127.023,63.215,70.43,8.74,2.741,6.589199135256688e-06,1.694599249902271e-05,-1.2204796287467534e-05,F
8217.0,188.328,166.364,82.797,-30.578,9.84,3.465,1.1924578909994256e-06,-1.541706921682362e-05,-1.7677216677465755e-05,F
8218.0,329.7403,295.034,146.836,-11.086,8.22,0.629,-1.2797957159491262e-05,5.844066357055846e-05,-2.8948295937075248e-05,K
8219.0,72.587,47.924,23.852,-49.023,9.89,5.586,-1.6915311764262863e-06,1.623010868795959e-05,-4.866169071143625e-05,K
8221.0,66.2506,55.621,27.689,22.994,9.17,5.064,-3.064903133392949e-05,6.282187249426476e-05,-3.816887942356823e-05,K
8222.0,213.3064,140.039,69.73,-145.005,9.27,2.625,4.183829530084606e-06,-1.498242547439244e-05,-1.6842700691997892e-05,F
8223.0,865.2419,608.092,302.79,535.897,9.6,-0.086,1.8183448801003246e-05,-1.8722407041617908e-05,-3.855545668154232e-06,K
8224.0,32.7355,4.937,2.459,-32.268,9.48,6.905,1.3472933324207916e-05,3.811365410100051e-05,2.8005374688789253e-05,K
8225.0,169.5039,151.453,75.443,10.104,6.83,0.684,-7.779611643938791e-06,-1.6005116633054038e-05,-9.016045254760666e-06,F
8226.0,380.4322,274.818,136.924,224.623,8.79,0.889,4.599042140501215e-06,6.675002923468398e-05,-4.599655755196412e-05,G
8227.0,138.0556,123.225,61.412,-10.18,8.08,2.38,2.694177588378119e-05,5.461170787252944e-07,-2.6190097882164916e-05,G
8228.0,398.0001,112.176,55.907,-377.75,8.8,0.801,-1.8615024469958443e-05,1.852502764799622e-05,-9.373987160292223e-06,K
8229.0,260.8699,106.226,52.944,232.306,8.99,1.908,1.3315438885774031e-06,-1.846980232542849e-05,-2.62596408809539e-05,B
8230.0,180.0064,160.292,79.908,-17.982,5.37,-0.906,1.187651242553716e-05,-4.046788914823951e-06,-2.648463293585945e-05,K
8231.0,234.705,105.872,52.78,202.711,7.69,0.837,-2.8518765650437376e-05,4.011608338965992e-05,-1.7194506450577478e-05,K
8232.0,48.9136,31.535,15.723,-33.925,8.71,5.263,4.587792537755937e-06,2.586692747602785e-05,-7.189518845391048e-06,G
8234.0,658.4489,514.545,256.592,320.873,8.46,-0.633,7.822564672602578e-06,-5.93160872023728e-06,1.8510709971774963e-07,K
8233.0,44.8916,35.683,17.794,-20.623,6.38,3.119,-6.1044435260510906e-06,2.042621051194813e-05,-1.29247708631653e-05,F
